0,1,2,3,4,5,6,7,8,9
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
98,51,196,20,68,63,98,97,0,0
0,1,2,3,4,5,6,7,8,9
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
38,1,96,0,38,13,58,57,0,0
